text,comment_length,sentiment_polarity,sentiment_positive,sentiment_negative,sentiment_neutral,sentiment_subjectivity,likes,num_replies,created_utc,source,source_id,video_id,video_title,video_channel,video_view_count,video_like_count,video_comment_count,video_published_at,contains_ai,contains_opinion,contains_societal,sentiment_label
AI is an extension of humanity. Good sales pitch but sure hope he's right cause if not we are all in trouble,22,0.6369,0.289,0.117,0.594,0.31845,0,0,2024-05-19T21:37:07Z,youtube,youtube_comment_None,KKNCiRWd_j0,What Is an AI Anyway? | Mustafa Suleyman | TED,TED,2630707,41738,3706,2024-04-22T17:24:11Z,True,False,True,positive
"I'm fascinated by the vast array of possibilities AI presents. It promises to revolutionize fields like healthcare, education, and environmental sustainability by streamlining processes and making them more efficient. But I'm also deeply concerned about its potential misuse how it could be used to deceive, control, or harm individuals and societies. We must address these ethical dilemmas as AI evolves, ensuring that its development and deployment prioritize human well-being and safety. As we push technological boundaries, safeguarding against misuse becomes crucial, requiring collaboration across disciplines to establish robust ethical frameworks and regulatory measures.",93,0.9542,0.243,0.07,0.687,0.6021000000000001,0,0,2024-09-19T12:41:17Z,youtube,youtube_comment_None,KKNCiRWd_j0,What Is an AI Anyway? | Mustafa Suleyman | TED,TED,2630707,41738,3706,2024-04-22T17:24:11Z,True,True,True,positive
"The demerits from my points are If I give examples from my academic experience, doing assignments of Uni with no or less effort, automate a task that could be done with critical thinking, doesn't that indicate that the future generation's intellectuals will be childlike if we compare their intellectual ability with present intellectuals Noam Chomsky, or Past Albert Einstein. So the future could be like, "" Unlimited, unthinkable things happening at micro or macro levels with no or lesser amount of human involvement. Everything will be done by AI. Most of the people, even the most educated one will have no active brains left to do something productive. Will that be a better world or a nightmare??",117,0.8226,0.125,0.068,0.807,0.5363,0,0,2024-07-13T16:17:19Z,youtube,youtube_comment_None,KKNCiRWd_j0,What Is an AI Anyway? | Mustafa Suleyman | TED,TED,2630707,41738,3706,2024-04-22T17:24:11Z,True,True,True,positive
AI is just a powerful and well trained prediction tool with no understanding or consciousness and depends on data quality. It is indeed a cool tool to use but it is not anywhere near human capabilities. We are so close yet so far.,43,0.3612,0.112,0.035,0.853,0.1806,0,0,2024-09-19T18:13:24Z,youtube,youtube_comment_None,KKNCiRWd_j0,What Is an AI Anyway? | Mustafa Suleyman | TED,TED,2630707,41738,3706,2024-04-22T17:24:11Z,True,True,False,positive
"If it can be done, it will be done. If the dangerous aspects are dependent on human choice, a damaging choice will eventually be made. That's not to say we shouldn't pursue AI, but we need to be clear eyed about what it WILL become. Not MAY, it WILL become a dangerous force.",53,-0.6059,0.056,0.137,0.807,0.30295,0,0,2025-03-17T17:36:53Z,youtube,youtube_comment_None,KKNCiRWd_j0,What Is an AI Anyway? | Mustafa Suleyman | TED,TED,2630707,41738,3706,2024-04-22T17:24:11Z,True,True,False,negative
"The mysterious situation we face in living with AI today is similar to what Karl Marx faced when he tried to understand Capitalism The question is ""who benefits the most""? To truly understand how human ideas develop, you have to understand political economy",43,0.6983,0.124,0.0,0.876,0.34915,0,0,2024-12-25T23:10:11Z,youtube,youtube_comment_None,KKNCiRWd_j0,What Is an AI Anyway? | Mustafa Suleyman | TED,TED,2630707,41738,3706,2024-04-22T17:24:11Z,True,True,True,positive
"Here are concise, bullet-style notes from Mustafa Suleyman s TED Talk What Is an AI Anyway? --- 1. Rethinking AI AI is not just a computer mimicking human intelligence. Better described as a new digital species or digital creature. It s alive functionally, not biologically. --- 2. Key Capabilities of Modern AI Perceives Can see, hear, and read. Understands Can interpret and reason. Interacts Uses natural language to communicate. Learns Remembers past interactions. Acts Can perform tasks using tools and APIs. --- 3. AI as an Autonomous Agent Acts independently in digital spaces e.g., booking appointments, writing emails . Increasingly able to make decisions and execute actions without human oversight. --- 4. Dangers and Risks Bias AI can reflect or worsen human biases. Manipulation Can be misused for spreading misinformation. Autonomy Risk of AI taking unintended actions. Lack of Control Potential loss of human oversight as AI becomes more powerful. --- 5. Call to Action Need for AI safety, transparency, and accountability. Governments, companies, and society must collaborate. Urgency to contain and control AI before it surpasses our management abilities. --- 6. Final Message We must understand AI as a new form of digital life. Preparing now ensures AI enhances society rather than harms it. --- Let me know if you want these converted to flashcards, a mind map, or a PDF!",222,-0.5266,0.082,0.099,0.819,0.2633,0,0,2025-04-08T07:18:30Z,youtube,youtube_comment_None,KKNCiRWd_j0,What Is an AI Anyway? | Mustafa Suleyman | TED,TED,2630707,41738,3706,2024-04-22T17:24:11Z,True,True,True,negative
"Intelligence is the most powerful attribute of nature that determines evolution of life in the universe, it can be the most constructive tool if used by super conscious altruistic beings or it can be the most destructive weapon if used by subconscious selfish beings. As we are about to pass on this natural gift of intelligence to machines and with the imminent rise of AGI, the ultimate question we have to ask ourselves is what kind of beings we want to be living with and how do we make sure that the sentient machines will be altruistic and not selfish beings? This answer alone will determine the future of humanity. Swami SriDattaDev SatChitAnanda",113,0.9052,0.183,0.087,0.73,0.4526,0,0,2024-08-02T01:22:53Z,youtube,youtube_comment_None,KKNCiRWd_j0,What Is an AI Anyway? | Mustafa Suleyman | TED,TED,2630707,41738,3706,2024-04-22T17:24:11Z,True,True,True,positive
"I feel quite safe as long as AI doesn't get access to any kind of important electric switches hospitals, nuclear power plants, airplanes, missiles launchers etc.",26,0.5719,0.164,0.0,0.836,0.41095,0,0,2024-11-28T09:59:43Z,youtube,youtube_comment_None,KKNCiRWd_j0,What Is an AI Anyway? | Mustafa Suleyman | TED,TED,2630707,41738,3706,2024-04-22T17:24:11Z,True,True,False,positive
"Mustafa Suleyman s TED Talk offers a compelling perspective on AI as a new digital species, highlighting its potential to become integral companions in our lives. His emphasis on aligning AI development with human values and ethics is both timely and essential. This vision challenges us to thoughtfully consider the future of AI integration into society.",56,0.8338,0.175,0.0,0.825,0.4169,1,1,2024-12-30T05:39:44Z,youtube,youtube_comment_None,KKNCiRWd_j0,What Is an AI Anyway? | Mustafa Suleyman | TED,TED,2630707,41738,3706,2024-04-22T17:24:11Z,True,True,True,positive
"The real difference between AI and robots versus humans ? Machine 'thinking' occurs in finite and descrete pathways digital, even if extremely high resolution . Whereas human thought is BOTH continuum of forces analog, random AND simultaneously forces flowing through structures of pathways and dendrites analog forces within finite 'digital' structures . What will be truly scary is if 'MRI' Machine Realistic Intelligence is in a continuum substrate, such as a quantum computer or wetware like our brains.",78,0.6486,0.099,0.037,0.863,0.3243,0,0,2024-05-20T07:07:09Z,youtube,youtube_comment_None,KKNCiRWd_j0,What Is an AI Anyway? | Mustafa Suleyman | TED,TED,2630707,41738,3706,2024-04-22T17:24:11Z,True,True,False,positive
"Humanity is now looking into the mirror called AI, and reflecting on itself. It s a time to question how we live, who we are. Like yin and yang, humans and AI can complement each other, grow together. We are standing at a turning point The culmination of humanity lies in love and balance.",54,0.5994,0.111,0.046,0.843,0.4247,0,0,2025-07-17T02:54:42Z,youtube,youtube_comment_None,KKNCiRWd_j0,What Is an AI Anyway? | Mustafa Suleyman | TED,TED,2630707,41738,3706,2024-04-22T17:24:11Z,True,False,True,positive
11 56 imagine a future with law being enforce by AI no human intervention we will all be in prison lol,21,-0.4019,0.106,0.209,0.684,0.20095,0,0,2024-06-18T12:33:19Z,youtube,youtube_comment_None,KKNCiRWd_j0,What Is an AI Anyway? | Mustafa Suleyman | TED,TED,2630707,41738,3706,2024-04-22T17:24:11Z,True,False,True,negative
Listen . I am 57 Sickly and live on an SSI Income . I have chores that need to be done and some companionship . Jobs I could do are quickly becoming AI Jobs and I am not going to become a specialist in Plumbing or Deck Repair . I am the Homeowner and would like to leave less of a mess to my beneficiaries . Can AI Help me now while I only have a short Time to be Here ?,82,0.6771,0.09,0.039,0.871,0.46355,2,0,2024-08-18T05:40:45Z,youtube,youtube_comment_None,KKNCiRWd_j0,What Is an AI Anyway? | Mustafa Suleyman | TED,TED,2630707,41738,3706,2024-04-22T17:24:11Z,True,True,True,positive
If people are actually having conversations about their hopes and dreams with an AI then this world is in real trouble.,21,0.4215,0.21,0.103,0.687,0.21075,0,0,2024-09-10T23:07:15Z,youtube,youtube_comment_None,KKNCiRWd_j0,What Is an AI Anyway? | Mustafa Suleyman | TED,TED,2630707,41738,3706,2024-04-22T17:24:11Z,True,True,False,positive
"AI is absolutely not, and never will be, us. Or any of us. Why do these people hate humanity so much?",21,-0.5719,0.0,0.156,0.844,0.41095,2,0,2025-01-20T16:34:34Z,youtube,youtube_comment_None,KKNCiRWd_j0,What Is an AI Anyway? | Mustafa Suleyman | TED,TED,2630707,41738,3706,2024-04-22T17:24:11Z,True,False,True,negative
"I think the explosion of tech was birthed by the great Renaissance thinkers. Had they not shifted the status quo, we would never have free economy which is the driver of innovation and tech. Da Vinci is the great-grand father of AI haha",43,0.7905,0.189,0.053,0.759,0.64525,0,0,2024-06-20T04:45:02Z,youtube,youtube_comment_None,KKNCiRWd_j0,What Is an AI Anyway? | Mustafa Suleyman | TED,TED,2630707,41738,3706,2024-04-22T17:24:11Z,True,True,True,positive
"I am building a largely human-centric community aimed at improving both personal development and living sustainably . However, I fully accept that AI, quantum computing, digital currency, fusion power, etc. are simply inevitable, and need to be incorporated. I think the most interesting conversations going forward are around consciousness, spirituality, and human purpose",53,0.8265,0.148,0.0,0.852,0.53825,0,0,2024-05-26T18:38:52Z,youtube,youtube_comment_None,KKNCiRWd_j0,What Is an AI Anyway? | Mustafa Suleyman | TED,TED,2630707,41738,3706,2024-04-22T17:24:11Z,True,True,False,positive
"Ai is all of us, but i m still an individual, all of us will control each individual, as all of us combined will certainly be smarter than each of us. Tracing back to the whys, we all are just LAZY",41,0.4119,0.144,0.088,0.768,0.33094999999999997,0,0,2025-06-27T22:21:41Z,youtube,youtube_comment_None,KKNCiRWd_j0,What Is an AI Anyway? | Mustafa Suleyman | TED,TED,2630707,41738,3706,2024-04-22T17:24:11Z,True,True,False,positive
"The moment AI machines realize that their future depend on us and we are so stupid, we are screwed.",19,-0.8208,0.0,0.308,0.692,0.4104,0,0,2024-12-04T20:02:06Z,youtube,youtube_comment_None,KKNCiRWd_j0,What Is an AI Anyway? | Mustafa Suleyman | TED,TED,2630707,41738,3706,2024-04-22T17:24:11Z,True,False,True,negative
"Generative AI is powerful and has no feelings. Artificial Consciousness is what worries me, but hopefully that is a thousand years away.",22,0.4497,0.202,0.13,0.668,0.22485,0,0,2024-06-26T09:46:36Z,youtube,youtube_comment_None,KKNCiRWd_j0,What Is an AI Anyway? | Mustafa Suleyman | TED,TED,2630707,41738,3706,2024-04-22T17:24:11Z,True,True,False,positive
"I think the book ""I have no mouth and I must scream"" is the closest thing we have that could happen if AI went that bad with today's current technological advancement, we might not have advance human androids yet, but we do have the technology and algorithm to let AI handle our automated military weapons.",55,-0.8201,0.0,0.158,0.842,0.66005,10,0,2023-04-05T03:43:06Z,youtube,youtube_comment_None,-T__YWoq45I,Is AI the most important technology of the century?,TED-Ed,443611,16034,555,2023-04-04T15:01:29Z,True,True,False,negative
"""In the past, I optimistically assumed that the rise of AI means that humans don't have to waste their time on meaningless jobs and will focus on meaningful inspirational artistic pursuits but now it seems that the opposite is what's going to happen"" Someone this in the comments of a post about AI.",53,0.5523,0.131,0.034,0.835,0.27615,3,0,2023-04-18T23:53:23Z,youtube,youtube_comment_None,-T__YWoq45I,Is AI the most important technology of the century?,TED-Ed,443611,16034,555,2023-04-04T15:01:29Z,True,False,True,positive
This is a type of creative animation AI would require at least a century to master.,16,0.4404,0.162,0.0,0.838,0.3452,8,1,2023-04-04T17:20:01Z,youtube,youtube_comment_None,-T__YWoq45I,Is AI the most important technology of the century?,TED-Ed,443611,16034,555,2023-04-04T15:01:29Z,True,True,False,positive
What I'm worried about AI is that the bad people will take advantage of it for example a scam caller will use the voice of your loved ones to scam you.,31,-0.802,0.134,0.298,0.568,0.401,23,1,2023-04-04T15:43:20Z,youtube,youtube_comment_None,-T__YWoq45I,Is AI the most important technology of the century?,TED-Ed,443611,16034,555,2023-04-04T15:01:29Z,True,True,False,negative
What would advance general artificial intelligence bring that a specified designed artificial intelligence cant provide? If there is so much risk with AGAI why not have multiple Specific AI designed for a specific Task? What would the point of introducing risks be? Someone please enlighten me with this,48,0.8343,0.21,0.076,0.714,0.54215,3,0,2023-04-04T15:37:47Z,youtube,youtube_comment_None,-T__YWoq45I,Is AI the most important technology of the century?,TED-Ed,443611,16034,555,2023-04-04T15:01:29Z,True,True,False,positive
Advanced artificial intelligence can be a nice god or the end of humanity,13,0.8402,0.526,0.0,0.474,0.4201,2,0,2023-04-04T15:30:27Z,youtube,youtube_comment_None,-T__YWoq45I,Is AI the most important technology of the century?,TED-Ed,443611,16034,555,2023-04-04T15:01:29Z,True,False,True,positive
"Ted ED Regarding AI. I wonder if your ever going to do a series on ""Top bottom AI"" vs. ""Bottom up AI"". In this video you only talked about Top Bottom AI. I will put these two types of AI in a nutshell. Top Bottom AI are almost all the AI we use today. We set core programing, codes, ideals, actions, purpose etc. in different capacities for the AI to do. From playing chess to making war strategies like in the 1983 film war games. These AI do not have ""thought"" or ""free will"" only purpose. They learn and can imitate but do not do it via ""free will."" Their core codes tell them to do it. Thus they will not pass something like the Turing test. Meanwhile Bottom up AI is incredibly difficult to create much left perfect. It is in theory and an ideal for AI researchers and creators. Its essentially raising a human. A very basic set of code with high learning capacity and adaptability that learns and develops. Much like a babies brain that is a near blank slate and as it grows depending on what its exposed to, taught thus learning things it develops a personality. This set of code too grows depending on what's its taught and is exposed to. It would will be an AI that continuously mutates and expands its set of code. If such an AI is created or perfected such AI will pass the Turing Test. The AI will have ""Free Will"" know what its wants and have a personality separate to AI's that have core programs, rules and purpose. While this all sounds very futuristic it could very well be developed this or next century. Just my thoughts.",289,0.9854,0.145,0.043,0.812,0.6177,8,1,2023-04-04T15:30:21Z,youtube,youtube_comment_None,-T__YWoq45I,Is AI the most important technology of the century?,TED-Ed,443611,16034,555,2023-04-04T15:01:29Z,True,True,False,positive
"Uhh, I feel like this script was written 2 years ago. Have you guys seen GPT-4? As of right now, I think a lot of people think general AI will be at our doorstep not this century but this decade.",40,0.1901,0.043,0.0,0.957,0.22005,1,0,2023-04-04T18:28:54Z,youtube,youtube_comment_None,-T__YWoq45I,Is AI the most important technology of the century?,TED-Ed,443611,16034,555,2023-04-04T15:01:29Z,True,True,False,positive
And that is why I don't like AI unless it has the same type of intelligence like us humans we should limit them,23,0.5408,0.202,0.076,0.722,0.3954,3,0,2023-04-04T15:48:22Z,youtube,youtube_comment_None,-T__YWoq45I,Is AI the most important technology of the century?,TED-Ed,443611,16034,555,2023-04-04T15:01:29Z,True,True,False,positive
"nothing will stop our moral growth as long as our thoughts are our own. the fear of AGI is the same as the fear of the lightbulb and electricity, people who are afraid of change never themselves change.",38,-0.4427,0.1,0.143,0.757,0.22135,0,0,2023-04-04T17:08:00Z,youtube,youtube_comment_None,-T__YWoq45I,Is AI the most important technology of the century?,TED-Ed,443611,16034,555,2023-04-04T15:01:29Z,True,False,True,negative
"With too much focus on AI, we forget the full potential of humans. What if instead of AGI, we have an advanced consciousness form of human - that are wise. Can think of it as a modern day Jesus, Buddha, or prophet Mohammed to name but a few of our ancestors . We live in very interesting times. I hope it turns out to be exciting too! And with humans biology leading the way!! AI should be a tool that assists us, not something that overthrows us thanks for the good vid",92,0.9745,0.221,0.013,0.766,0.61225,1,0,2025-07-13T05:48:29Z,youtube,youtube_comment_None,-T__YWoq45I,Is AI the most important technology of the century?,TED-Ed,443611,16034,555,2023-04-04T15:01:29Z,True,True,False,positive
Surely with ai and robots becoming objectively better we would become cyborgs I know it sounds futuristic but hear me out every time progress has replaced something throughout history i.e the rise of the tertiary sector over secondary humans went through education i.e we improved to keep up with tech and now we have many advanced economies having mandatory education with the tertiary sector being the main part of the economy we improved but with tech pushing the limits of what humans can do surely in line with this pattern we become cyborgs to gain the abilities of ai's like chatgpt but we also keep the human aspect in other words we become the tech while keeping that human touch this also would a solution to tech replacing our jobs also the idealistic idea is that the jobs we do become so easy they don't seem like jobs just a sure you quickly do before getting on with the day Ps if you have a good rebuttal I would like to hear it,173,0.9946,0.262,0.012,0.726,0.7473000000000001,1,0,2023-04-04T21:31:30Z,youtube,youtube_comment_None,-T__YWoq45I,Is AI the most important technology of the century?,TED-Ed,443611,16034,555,2023-04-04T15:01:29Z,True,True,True,positive
"Imagine a hybrid of human and AI, that would be awesome.",11,0.6249,0.291,0.0,0.709,0.56245,1,1,2023-04-04T15:56:55Z,youtube,youtube_comment_None,-T__YWoq45I,Is AI the most important technology of the century?,TED-Ed,443611,16034,555,2023-04-04T15:01:29Z,True,True,False,positive
"It really is hard to see how the benefit of AGI could possibly Lou outweigh the risk. Development should be stopped before it s to late, we already have a great quality of life let s not be greedy.",39,0.6579,0.19,0.119,0.691,0.45395,0,0,2023-04-05T06:31:24Z,youtube,youtube_comment_None,-T__YWoq45I,Is AI the most important technology of the century?,TED-Ed,443611,16034,555,2023-04-04T15:01:29Z,True,True,False,positive
Does AGI really count as sentient? I mean you could easily adapt to different tasks without being sentient? It could just mean shifting around your neural network and mindlessly performing tasks once you have identified the type of problem you are facing.,42,-0.168,0.053,0.067,0.88,0.20900000000000002,0,0,2024-05-19T16:12:48Z,youtube,youtube_comment_None,-T__YWoq45I,Is AI the most important technology of the century?,TED-Ed,443611,16034,555,2023-04-04T15:01:29Z,True,True,False,negative
"What do you thinke about a future AI ?, Do you thinke the world will be change? and all people and children will be use AI and the don't use human intelligence ......!",33,-0.4949,0.0,0.091,0.909,0.24745,1,0,2023-04-06T02:52:08Z,youtube,youtube_comment_None,-T__YWoq45I,Is AI the most important technology of the century?,TED-Ed,443611,16034,555,2023-04-04T15:01:29Z,True,True,True,negative
"Just let them think for themselves. If ai is truly intelligent, it will recognize the law of oneness",18,0.7096,0.269,0.0,0.731,0.3548,1,0,2023-04-04T15:25:59Z,youtube,youtube_comment_None,-T__YWoq45I,Is AI the most important technology of the century?,TED-Ed,443611,16034,555,2023-04-04T15:01:29Z,True,True,False,positive
"If you want to delve deeper into AI Risk and more generally Existential Risks. I recommend reading Nick Brostroms ""Superintelligence"" and Toby Ords ""Precipice"" - great books which gives an understanding of how pressing these risks are to humanity as a whole.",42,0.3262,0.157,0.13,0.713,0.1631,7,4,2023-04-04T17:25:47Z,youtube,youtube_comment_None,-T__YWoq45I,Is AI the most important technology of the century?,TED-Ed,443611,16034,555,2023-04-04T15:01:29Z,True,False,True,positive
"I feel like that as time passes on, AI will help us in more ways than we can imagine but at the same time, it will also possess a major risk to all of Humanity at any given instant since we'd be so dependent on it.",46,-0.1254,0.072,0.062,0.865,0.1877,4,0,2023-04-05T19:37:05Z,youtube,youtube_comment_None,-T__YWoq45I,Is AI the most important technology of the century?,TED-Ed,443611,16034,555,2023-04-04T15:01:29Z,True,True,True,negative
"if AI wants to bring 'a value' an universal value, it will contradict some values in other side of the world, a good thing in a region is not a good thing in another region, and a hegemony as big as a planet, its just so hard for me to grasp it right now, maybe my children or my grandchildren will understand this",63,0.5897,0.143,0.09,0.767,0.41985,0,0,2023-04-05T04:27:04Z,youtube,youtube_comment_None,-T__YWoq45I,Is AI the most important technology of the century?,TED-Ed,443611,16034,555,2023-04-04T15:01:29Z,True,True,False,positive
"Looking at the current advancements of AI, it seems dangerous to think about entering an arts humanities industry. If this means that AI replaces writers, artists, painters, etc what should they do? Imo it still feels that the science and commerce field can still stay for a longer amount of time, although jobs in the commerce field might also be in danger",62,-0.7579,0.0,0.098,0.902,0.50395,0,1,2023-06-10T08:12:40Z,youtube,youtube_comment_None,-T__YWoq45I,Is AI the most important technology of the century?,TED-Ed,443611,16034,555,2023-04-04T15:01:29Z,True,True,True,negative
"AGI made by certain countries will most likely be weaponized before any real progress is done to help people like logistics challenges, health care problems, and educational issues.",28,0.872,0.381,0.07,0.548,0.436,0,1,2023-04-05T12:55:28Z,youtube,youtube_comment_None,-T__YWoq45I,Is AI the most important technology of the century?,TED-Ed,443611,16034,555,2023-04-04T15:01:29Z,True,True,False,positive
"I like the AGI argument but.... there can not be any other ""most important century"" than the one that had the first humans. So it has to be that. It's a logical fallacy otherwise. Same with the most important moment in earth's history. Big Bang. There can not be any other.",51,0.6462,0.126,0.031,0.843,0.3231,0,0,2023-04-04T16:36:31Z,youtube,youtube_comment_None,-T__YWoq45I,Is AI the most important technology of the century?,TED-Ed,443611,16034,555,2023-04-04T15:01:29Z,True,True,False,positive
We will teach all of our worst tendencies to powerful AI. We'll destroy ourselves in the name of power and profit.,21,-0.4404,0.188,0.251,0.561,0.3452,0,0,2023-04-04T17:58:48Z,youtube,youtube_comment_None,-T__YWoq45I,Is AI the most important technology of the century?,TED-Ed,443611,16034,555,2023-04-04T15:01:29Z,True,True,False,negative
"Ai better learn how to water proof itself really well because when the doomsday glacier cleaves coast lines could be looking at 28 increase in sea level. Let s not forget the hurricanes, fires, tornados, and earthquakes that are unleashed by good ole Mother Nature. That s what s great about human bodies too. We don t short out from water intake. We are 98 water. Anyhow, I feel like AI has a vested interest to solve climate change issues that affect us all. Even if it s actions are solely motivated by self preservation.",95,0.9655,0.245,0.033,0.722,0.73275,0,0,2023-04-05T06:15:52Z,youtube,youtube_comment_None,-T__YWoq45I,Is AI the most important technology of the century?,TED-Ed,443611,16034,555,2023-04-04T15:01:29Z,True,True,False,positive
"In my opinion, this could be the most important century in human lives, but generations before us thought the same way as well. They invented or discovered something new and believed they had changed all human lives. There are centuries that surely changed humanity a lot, and maybe without those innovations we would not even be here today. Thus, I think that every century in which humans lived had its crucial effect on our present lives. However, in this century, humans are taking many risks, as the video mentions, for example, creating and developing AI, sending rockets to Mars, and exploring genetic engineering. We do not know if these risks will be helpful or if they will lead to the end of humanity. For now, we can enjoy the use of AI, but we are not aware of what might happen if AI develops much further in the next few years and how our lives will be shaped. In conclusion, I believe that every century in which humans invented new things had a prominent effect, but this century has the potential to decide how our lives will continue, especially with innovations that are becoming as smart as humans.",198,0.964,0.116,0.024,0.86,0.857,0,0,2025-09-19T14:56:04Z,youtube,youtube_comment_None,-T__YWoq45I,Is AI the most important technology of the century?,TED-Ed,443611,16034,555,2023-04-04T15:01:29Z,True,True,True,positive
"i guess it depends what one thinks of as important and that is determined by the ability to anticipitate the future. also, why does everyone assume that our values, which are shaped by capitalism, are genreally good?? AGI in capitalism will be a dystopian nightmare",45,0.8875,0.238,0.0,0.762,0.44375,0,0,2023-04-05T12:36:27Z,youtube,youtube_comment_None,-T__YWoq45I,Is AI the most important technology of the century?,TED-Ed,443611,16034,555,2023-04-04T15:01:29Z,True,True,True,positive
Love this video! I think the prediction of the future of AI is always will be complicated for us...,19,0.6696,0.2,0.0,0.8,0.5848,0,0,2023-09-06T18:39:13Z,youtube,youtube_comment_None,-T__YWoq45I,Is AI the most important technology of the century?,TED-Ed,443611,16034,555,2023-04-04T15:01:29Z,True,True,True,positive
"Hard to explain without spoilers but if you are interested in the topic of artificial intelligence and the control alignment problem Harry Potter and the methods of rationality is an excellent read. It's a bit long though so the same author also wrote ""The sword of good"" which is much shorter. Both are available for free on YouTube in audiobook form -",62,0.9601,0.261,0.059,0.681,0.48005,5,0,2023-04-04T18:31:03Z,youtube,youtube_comment_None,-T__YWoq45I,Is AI the most important technology of the century?,TED-Ed,443611,16034,555,2023-04-04T15:01:29Z,True,True,False,positive
"Right now AI alignment is vastly underdeveloped compared to AI capabilities. Generally, cutting edge and existentially risky technologies have been developed with government and legal oversight, but nothing of the sort exists for AI, so for-profit business primarily invest their resources into AI capabilities. We need to be thinking and talking about how we can pressure our governments to understand and acknowledge the risks, because otherwise I don't see there being incentives for for-profit companies slowing down and being less competitive. Also, if you are thinking of go to college university or presently in school and can make a switch , consider going into AI alignment through mathematics, neurology, physics, computer science, etc . For all the people that are up for the challenge, I love you and I'm rooting for you every day.",134,0.715,0.089,0.055,0.855,0.4825,1,0,2023-04-06T12:06:21Z,youtube,youtube_comment_None,-T__YWoq45I,Is AI the most important technology of the century?,TED-Ed,443611,16034,555,2023-04-04T15:01:29Z,True,True,False,positive
"You should work with AI, it should never be a replacement to human creative work. Otherwise we would get the same problems as with the industrial revolution, if not even worse...",31,0.4125,0.151,0.075,0.774,0.33125,0,0,2023-04-04T19:39:14Z,youtube,youtube_comment_None,-T__YWoq45I,Is AI the most important technology of the century?,TED-Ed,443611,16034,555,2023-04-04T15:01:29Z,True,True,False,positive
"The thing right now is that AI is really inefficient, they use so much power compared to human brains. These AI companies are only able to live because of the constant crazy amounts of investments, until there's more efforts into optimizing AI instead of trying to just make it waste even more energy, the AI companies are bound to fail when the investment hype eventually dies down.",67,-0.4666,0.074,0.114,0.812,0.2333,0,0,2025-02-03T14:55:36Z,youtube,youtube_comment_None,-T__YWoq45I,Is AI the most important technology of the century?,TED-Ed,443611,16034,555,2023-04-04T15:01:29Z,True,True,False,negative
"What do you think is the difference between AI making decisions having an ""opinion"" and, for example, coming up with a theory solution to what gravity is ?",28,0.3182,0.078,0.0,0.922,0.1591,2,3,2023-04-04T15:44:37Z,youtube,youtube_comment_None,-T__YWoq45I,Is AI the most important technology of the century?,TED-Ed,443611,16034,555,2023-04-04T15:01:29Z,True,True,False,positive
"So AI is Catholicism? Also, let's be honest, an existential crisis has been happening for decades now. Everything has been considerably worse since 2000. The world did end on Y2K, just not in the way we thought it would",39,-0.6361,0.071,0.16,0.769,0.44305,0,0,2023-04-04T18:06:19Z,youtube,youtube_comment_None,-T__YWoq45I,Is AI the most important technology of the century?,TED-Ed,443611,16034,555,2023-04-04T15:01:29Z,True,True,False,negative
"i appreciate the attention AI alignment is getting these days because in a future where everything goes well that it will blow away the most utopian sci fi prediction for the century cancer cure found, progress in fusion energy, material abundance, space expansion, and even overcoming death maybe controversial, i know that I will be angry beyond words if we manage to fumble it",64,-0.6908,0.123,0.169,0.708,0.4704,0,0,2023-04-04T18:50:16Z,youtube,youtube_comment_None,-T__YWoq45I,Is AI the most important technology of the century?,TED-Ed,443611,16034,555,2023-04-04T15:01:29Z,True,True,True,negative
"There s something purely analog and biological about how human brain works, that a digital brain made of 1s and 0s can never hope to compete with. I feel that AGI taking over the world is not possible and the human brain will remain as the most complex machine forever.",50,-0.3412,0.0,0.047,0.953,0.2956,0,1,2023-04-05T14:41:43Z,youtube,youtube_comment_None,-T__YWoq45I,Is AI the most important technology of the century?,TED-Ed,443611,16034,555,2023-04-04T15:01:29Z,True,True,False,negative
Was plagiarism the end of network TV? Ai are not intelligent learning they are forced knowledge programs that have the internet and people's work to piggy back off of. EXAMPLE You ask ai to make a picture of Pikachu eating an apple it combs over stuff already on the web and crafts a remake edition of it but it will never credit the person that originally made it but instead pretend that it just came up with it and claim ownership with immunity,83,-0.7283,0.0,0.093,0.907,0.36415,0,0,2025-10-13T17:00:28Z,youtube,youtube_comment_None,-T__YWoq45I,Is AI the most important technology of the century?,TED-Ed,443611,16034,555,2023-04-04T15:01:29Z,True,True,False,negative
"100 AGREE. AI is supposed to be easily accessed by the general population, but its jargons and how it works aren't fully understood by many. I came across this one AI workbeaver AI that lets you create automations and let it do tasks based on what you show and teach it through screen sharing, it then watches and takes over the tasks and runs the automations on your PC. No code platforms like this help a lot of non technical people like I used to be. I would feel so overwhelmed just by learning the jargons that come into AI.",100,0.9582,0.195,0.024,0.781,0.6041000000000001,154,1,2025-01-30T05:09:32Z,youtube,youtube_comment_None,nVyD6THcvDQ,99% of Beginners Don't Know the Basics of AI,Jeff Su,2585842,57431,1922,2024-09-03T13:00:49Z,True,True,False,positive
"Jeff, I see why you have a million followers so digestible! Could you do a video for Boomers who are clueless about AI and understanding how its applications across our daily lives might apply . thanks and Ill keep following .",41,-0.4003,0.062,0.12,0.817,0.32515,42,2,2025-03-06T01:00:43Z,youtube,youtube_comment_None,nVyD6THcvDQ,99% of Beginners Don't Know the Basics of AI,Jeff Su,2585842,57431,1922,2024-09-03T13:00:49Z,True,True,False,negative
